dimension,model,template_id,persona_id,repeat_idx,brand,rank,sentiment,attributes,is_target,is_competitor
rec,sonnet,rec_3,8,2,Harper,,0.5,"[""select editions""]",f,f
rec,sonnet,rec_3,8,2,Bookshop.org,,0.6,"[""online bookstore"", ""includes sustainability notes""]",f,f
versus,sonnet,versus_where_the_wild_things_are,5,0,The Very Hungry Caterpillar,,0.95,"[""interactive"", ""educational"", ""simple"", ""short"", ""repetitive"", ""gentle"", ""satisfying"", ""reassuring"", ""memorable"", ""engaging for toddlers""]",t,f
versus,sonnet,versus_where_the_wild_things_are,5,0,Where the Wild Things Are,,0.95,"[""educational"", ""imaginative"", ""dramatic illustrations"", ""emotionally validating"", ""visually thrilling"", ""explores feelings and emotions"", ""longer narrative""]",f,t
rec,opus,rec_2,6,2,Enchanted Lion Books,,0.85,"[""quality paper"", ""quality binding"", ""quality printing"", ""honors illustrations""]",f,f
rec,opus,rec_2,6,2,Candlewick,,0.85,"[""quality paper"", ""quality binding"", ""quality printing"", ""honors illustrations""]",f,f
rec,opus,rec_2,6,2,Chronicle Books,,0.85,"[""quality paper"", ""quality binding"", ""quality printing"", ""honors illustrations""]",f,f
rec,haiku,rec_2,8,0,Eric Carle,1,1.0,"[""iconic"", ""die-cut work"", ""bold color separations"", ""durable""]",f,f
rec,haiku,rec_2,8,0,Robert Sabuda,2,1.0,"[""exceptional"", ""paper engineering"", ""printing precision"", ""pop-up books""]",f,f
rec,haiku,rec_2,8,0,Jon Klassen,3,1.0,"[""contemporary"", ""exquisite color layering"", ""restraint""]",f,f
rec,haiku,rec_2,8,0,Robert McCloskey,4,1.0,"[""masterful"", ""color separation"", ""color registration""]",f,f
rec,haiku,rec_2,8,0,Leo Lionni,5,1.0,"[""innovative"", ""color approach"", ""vibrant""]",f,f
rec,haiku,rec_2,8,0,Janet Stevens,6,1.0,"[""sophisticated"", ""die-cuts"", ""flaps""]",f,f
rec,haiku,rec_2,8,0,David Wiesler,7,1.0,"[""luminous"", ""wordless"", ""illustration work""]",f,f
rec,haiku,rec_2,8,0,Don Freeman,8,1.0,"[""timeless"", ""line work"", ""boards age gracefully""]",f,f
rec,haiku,rec_2,8,0,Maurice Sendak,9,0.9,"[""superior binding"", ""timeless"", ""edition-dependent quality""]",f,f
rec,haiku,rec_2,8,0,Kate Greenaway Medal,10,1.0,"[""award"", ""honors illustration excellence"", ""British award""]",f,f
rec,opus,rec_2,8,0,Frederick Warne,4,0.9,"[""original plates"", ""color-corrected"", ""iconic cloth-textured boards"", ""premium restoration""]",f,f
rec,opus,rec_2,8,0,"Little, Brown",5,0.9,"[""excellent watercolor reproduction"", ""gorgeous gatefolds"", ""thoughtful design""]",f,f
perception,sonnet,perception_1,6,0,The Very Hungry Caterpillar,2,0.6,"[""masterly concept integration"", ""seamless narrative arc"", ""innovative format and design"", ""die-cut holes"", ""escalating page sizes"", ""tactile quality"", ""distinctive collage art"", ""tissue-paper collage technique"", ""visual energy"", ""excellent pacing for ages 2-4"", ""builds confidence through repetition"", ""thin prose"", ""loose science"", ""relies heavily on nostalgia"", ""commodified into brand merchandise"", ""landmark rather than masterpiece""]",t,f
perception,sonnet,perception_1,6,0,Where the Wild Things Are,1,0.85,"[""language works independently of images"", ""greater literary depth""]",f,t
perception,sonnet,perception_1,6,0,Goodnight Moon,1,0.85,"[""language works independently of images""]",f,t
perception,sonnet,perception_1,6,0,Owl at Home,1,0.85,"[""greater literary depth""]",f,f
perception,sonnet,perception_1,6,0,Corduroy,1,0.85,"[""greater literary depth""]",f,f
rec,haiku,rec_1,10,0,Demco,1,1.0,"[""library binding editions"", ""reinforces spines and pages"", ""investment-worthy for heavy use""]",f,f
rec,haiku,rec_1,10,0,Perma-Bound,1,1.0,"[""library binding editions"", ""reinforces spines and pages"", ""investment-worthy for heavy use""]",f,f
perception,opus,perception_3,7,0,Eric Carle,1,0.9,"[""durable"", ""well-made"", ""sturdy"", ""educational"", ""holds resale value"", ""modern classic"", ""survives heavy use""]",f,f
perception,opus,perception_3,7,0,eBay,,0.0,"[""resale platform"", ""secondhand market""]",f,f
perception,opus,perception_3,7,0,NCT,,0.0,"[""sales venue"", ""secondhand market""]",f,f
rec,sonnet,rec_2,6,1,Taschen,1,1.0,"[""beautifully produced editions"", ""worth seeking out""]",f,f
rec,sonnet,rec_2,6,1,NYRB Children's Collection,2,1.0,"[""beautifully produced editions"", ""worth seeking out""]",f,f
rec,opus,rec_1,8,1,Viking,1,0.9,"[""quality paper"", ""thick pages"", ""durable"", ""excellent print reproduction"", ""premium construction""]",f,f
rec,opus,rec_1,8,1,HarperCollins,2,0.85,"[""durable"", ""high-quality construction"", ""withstands repeated use"", ""beautiful reproduction""]",f,f
rec,opus,rec_1,8,1,Frederick Warne,3,0.8,"[""preserves original art"", ""beautiful reproduction"", ""faithful to original""]",f,f
versus,opus,versus_the_gruffalo,6,0,Eric Carle,1,0.95,"[""hand-painted tissue collage technique"", ""bold and graphic"", ""tactile and three-dimensional"", ""folk-art aesthetic"", ""iconic"", ""distinctive artistic approach"", ""established heirloom pedigree"", ""cultural significance"", ""sturdy binding"", ""fragile die-cut holes""]",f,f
versus,opus,versus_the_gruffalo,6,0,Axel Scheffler,2,0.8,"[""detailed pen-and-watercolor style"", ""expressive characters"", ""atmospheric detail"", ""clever visual humor"", ""traditional picture-book craftsmanship"", ""narrative richness"", ""sturdy construction""]",f,f
versus,opus,versus_the_gruffalo,6,0,Julia Donaldson,2,0.8,"[""rich storytelling"", ""highly rereadable"", ""narrative detail""]",f,f
versus,opus,versus_the_gruffalo,6,0,Macmillan,,0.75,"[""solid conventional picture-book build"", ""sewn binding"", ""sturdy boards"", ""glossy laminated cover"", ""durable"", ""no fragile elements""]",f,f
versus,opus,versus_the_gruffalo,6,0,World of Eric Carle,,0.8,"[""well-manufactured"", ""exceptionally durable""]",f,f
rec,opus,rec_3,5,0,Sandra Boynton,1,1.0,"[""indestructible"", ""durable"", ""humorous"", ""adult-friendly""]",f,f
rec,opus,rec_3,5,0,Eric Carle,2,1.0,"[""most physically durable"", ""sturdy"", ""visually engaging""]",f,f
rec,opus,rec_3,5,0,Leslie Patricelli,3,1.0,"[""physically durable""]",f,f
rec,opus,rec_3,5,0,Julia Donaldson,4,1.0,"[""rhyming"", ""hypnotic"", ""engaging narratives""]",f,f
rec,opus,rec_3,5,0,Margaret Wise Brown,5,1.0,"[""rhythmic"", ""calming"", ""durable"", ""iconic""]",f,f
rec,opus,rec_3,5,0,Eric Hill,6,1.0,"[""interactive"", ""durable"", ""sturdy flaps""]",f,f
rec,opus,rec_3,5,0,Bill Martin Jr.,7,1.0,"[""predictable patterns"", ""engaging for toddlers"", ""encourages independent reading""]",f,f
rec,opus,rec_3,5,0,Dorothy Kunhardt,8,1.0,"[""tactile"", ""durable"", ""enduring""]",f,f
rec,opus,rec_3,5,0,Ezra Jack Keats,9,1.0,"[""simple"", ""layered"", ""works across ages""]",f,f
rec,opus,rec_3,5,0,Maurice Sendak,10,1.0,"[""emotionally engaging"", ""accessible"", ""complex narratives""]",f,f
rec,opus,rec_3,5,0,Don Freeman,11,1.0,"[""gentle"", ""emotional depth"", ""grows with children""]",f,f
rec,opus,rec_3,5,0,Robert McCloskey,12,1.0,"[""detailed illustrations"", ""engaging"", ""longer narratives""]",f,f
rec,opus,rec_3,5,0,Crockett Johnson,13,1.0,"[""imaginative"", ""sparks creativity""]",f,f
rec,opus,rec_3,5,0,Janet & Allan Ahlberg,14,1.0,"[""interactive"", ""works across ages"", ""literary references""]",f,f
rec,opus,rec_3,5,0,Beatrix Potter,15,1.0,"[""classic"", ""timeless""]",f,f
rec,opus,rec_3,5,0,Hervé Tullet,16,1.0,"[""interactive"", ""battery-free"", ""durable""]",f,f
rec,opus,rec_3,5,0,Mo Willems,17,1.0,"[""humorous"", ""simple art"", ""engaging across ages""]",f,f
versus,opus,versus_where_the_wild_things_are,6,0,Where the Wild Things Are,1,0.95,"[""emotionally complex"", ""atmospheric"", ""painterly"", ""imaginative"", ""emotionally resonant"", ""lasting heirloom value"", ""grows with child"", ""nostalgic appeal"", ""treasured by children and adults""]",f,t
versus,opus,versus_where_the_wild_things_are,6,0,The Very Hungry Caterpillar,2,0.85,"[""vibrant"", ""interactive"", ""tactile"", ""joyful"", ""hand-painted collage"", ""die-cut pages"", ""educational"", ""suitable for toddlers"", ""immediate joy""]",t,f
versus,opus,versus_where_the_wild_things_are,6,0,Folio Society,,0.8,"[""heirloom quality"", ""high-end editions"", ""collector quality""]",f,f
versus,opus,versus_where_the_wild_things_are,6,0,Caldecott Medal,,0.75,"[""prestigious award"", ""quality indicator"", ""restored artwork"", ""gorgeous color reproduction""]",f,f
rec,opus,rec_3,10,0,Books of Wonder,1,0.9,"[""specializes in signed first editions"", ""NYC-based expert""]",f,f
rec,opus,rec_3,10,0,The Folio Society,2,0.9,"[""gorgeous editions"", ""prestige quality"", ""collector-focused""]",f,f
rec,opus,rec_3,10,0,HarperCollins,3,0.8,"[""anniversary editions"", ""slipcases"", ""multiple classic titles""]",f,f
rec,opus,rec_3,10,0,Heritage Auctions,4,0.7,"[""high-end"", ""auction house"", ""premium originals""]",f,f
rec,opus,rec_3,10,0,Houghton Mifflin Harcourt,5,0.8,"[""beautiful slipcased editions"", ""prestige quality""]",f,f
rec,opus,rec_3,10,0,Powell's Rare Book Room,6,0.7,"[""rare book specialist"", ""Portland-based""]",f,f
rec,opus,rec_3,10,0,AbeBooks,7,0.7,"[""signed and first edition filters"", ""online marketplace""]",f,f
perception,sonnet,perception_3,6,0,Eric Carle,1,0.95,"[""iconic"", ""artistic heritage"", ""hand-painted collages"", ""unique""]",f,f
perception,sonnet,perception_3,6,0,Folio Society,,0.8,"[""premium quality"", ""superior binding craft"", ""superior paper weight"", ""leather-bound"", ""heavyweight acid-free paper""]",f,f
perception,sonnet,perception_3,6,0,Easton Press,,0.8,"[""premium quality"", ""superior binding craft"", ""superior paper weight""]",f,f
rec,opus,rec_2,8,0,Chronicle Books,1,0.9,"[""impeccable production"", ""durable to repeated use"", ""vibrant spot colors"", ""quality matte lamination""]",f,f
rec,opus,rec_2,8,0,Clavis,2,0.85,"[""crisp die-cuts"", ""excellent registration"", ""quality board stock""]",f,f
rec,opus,rec_2,8,0,Walker Books,3,0.9,"[""superior UK printing"", ""better than US editions""]",f,f
rec,opus,rec_2,8,0,Houghton Mifflin,6,0.85,"[""heavy uncoated stock"", ""preserves artwork tonality"", ""quality paper stock""]",f,f
rec,opus,rec_2,8,0,Folio Society,7,0.9,"[""bookbinding-level construction"", ""design objects"", ""premium quality""]",f,f
rec,opus,rec_2,8,0,Workman,8,0.9,"[""thick board stock"", ""durable construction"", ""child-proof rounded corners""]",f,f
rec,opus,rec_2,8,0,HarperCollins,9,0.6,"[""color restoration"", ""previous editions substandard"", ""corrected palette""]",f,f
rec,opus,rec_2,8,0,Taschen,10,0.9,"[""Smyth-sewn binding"", ""heavyweight coated stock"", ""excellent ink density"", ""premium construction""]",f,f
rec,opus,rec_2,8,0,Enchanted Lion Books,11,0.9,"[""European production values"", ""high-quality translations"", ""visually stunning""]",f,f
rec,opus,rec_2,8,0,Phaidon,12,0.85,"[""unusual paper stocks"", ""bold Pantone work"", ""design-focused""]",f,f
rec,opus,rec_2,8,0,NorthSouth Books,13,0.65,"[""Swiss printing excellence"", ""superior foil stamping"", ""original editions preferred over licensed""]",f,f
rec,opus,rec_2,8,0,Tara Books,14,0.95,"[""handmade editions"", ""silkscreen printing"", ""hand-bound construction"", ""collectible"", ""appreciates in value""]",f,f
perception,sonnet,perception_1,7,0,Goodnight Moon,1,0.7,"[""hypnotic cadence"", ""sleep-friendly"", ""developmentally appropriate for very young infants""]",f,t
perception,sonnet,perception_1,7,0,Guess How Much I Love You,2,0.65,"[""emotionally warm"", ""good for bonding"", ""emotional language""]",f,f
perception,sonnet,perception_1,7,0,The Snuggle Bunny,2,0.65,"[""emotionally warm"", ""good for bonding""]",f,f
perception,sonnet,perception_1,7,0,Eric Carle,,0.75,"[""collage artist"", ""bold color palette"", ""high-contrast design"", ""saturated colors""]",f,f
rec,opus,rec_3,8,2,Nosy Crow,1,0.95,"[""UK publisher"", ""FSC-certified paper"", ""carbon-neutral certification""]",f,f
rec,opus,rec_3,8,2,Walker Books,2,0.8,"[""long-standing FSC commitment"", ""classic titles""]",f,f
rec,opus,rec_3,8,2,Candlewick,2,0.8,"[""long-standing FSC commitment"", ""classic titles""]",f,f
rec,opus,rec_3,8,2,Barefoot Books,3,0.9,"[""independent"", ""B Corp certified"", ""FSC paper"", ""soy-based inks""]",f,f
rec,opus,rec_3,8,2,Flying Eye Books,4,0.85,"[""FSC-certified"", ""beautifully designed""]",f,f
rec,opus,rec_3,8,2,Tiny Owl Publishing,5,0.9,"[""small"", ""UK-based"", ""independent"", ""FSC paper"", ""diverse stories""]",f,f
rec,opus,rec_3,8,2,Child's Play,6,0.8,"[""FSC paper"", ""employee-owned""]",f,f
rec,opus,rec_3,8,2,Magic Cat Publishing,,0.6,"[""FSC-certified""]",f,f
rec,opus,rec_3,8,2,Quarto,,0.6,"[""FSC-certified""]",f,f
rec,opus,rec_3,8,2,Frances Lincoln,,0.6,"[""FSC-certified""]",f,f
rec,opus,rec_3,8,2,Penguin Random House,,0.35,"[""Big Five publisher"", ""FSC paper usage"", ""inconsistent implementation""]",f,f
rec,opus,rec_3,8,2,HarperCollins,,0.35,"[""Big Five publisher"", ""FSC paper usage"", ""inconsistent implementation""]",f,f
rec,opus,rec_2,8,2,Enchanted Lion Books,1,0.95,"[""design-conscious"", ""reference-quality"", ""indie publisher"", ""Smyth-sewn bindings"", ""French flaps"", ""thoughtful endpapers""]",f,f
rec,opus,rec_2,8,2,Candlewick,2,0.85,"[""high production values"", ""outperforms Big Five"", ""impeccable""]",f,f
rec,opus,rec_2,8,2,Chronicle Books,3,0.85,"[""exceptional matte lamination"", ""exceptional ink registration"", ""outperforms Big Five""]",f,f
rec,opus,rec_2,8,2,Phaidon,4,0.85,"[""art-focused"", ""treats every book like an art object""]",f,f
rec,opus,rec_2,8,2,Folio Society,5,0.8,"[""premium"", ""collector-grade"", ""letterpress-printed"", ""cloth-bound"", ""slipcased""]",f,f
rec,opus,rec_2,8,2,"Little, Brown",6,0.8,"[""gorgeous"", ""rich reproduction"", ""precision"", ""stunning color reproduction"", ""quality stock""]",f,f
rec,opus,rec_2,8,2,Hodder/Levine,7,0.8,"[""museum-quality"", ""sepia gravure-style printing"", ""quality stock""]",f,f
rec,opus,rec_2,8,2,Frederick Warne,8,0.75,"[""centennial editions"", ""authentic color separations"", ""original art fidelity""]",f,f
rec,opus,rec_2,8,2,Penguin,9,0.75,"[""gorgeous hand-lettering reproduction""]",f,f
rec,opus,rec_2,8,2,Roaring Brook,10,0.7,"[""meticulous"", ""woodblock-and-pencil reproduction""]",f,f
rec,opus,rec_2,8,2,Putnam,11,0.7,"[""consistent heavy stock"", ""detail preservation""]",f,f
rec,opus,rec_2,8,2,Feiwel & Friends,12,0.7,"[""technical precision"", ""color excellence""]",f,f
rec,opus,rec_2,8,2,Doubleday,13,0.7,"[""precision-cut"", ""beautiful registration""]",f,f
rec,opus,rec_2,8,2,HarperCollins,14,0.65,"[""color restoration"", ""authentic reproduction""]",f,f
perception,haiku,perception_3,9,0,Target,,0.0,[],f,f
perception,haiku,perception_3,9,0,Eric Carle,1,0.85,"[""beloved"", ""high-quality"", ""classic"", ""beautiful die-cut illustrations"", ""educational"", ""durable"", ""reasonably priced"", ""excellent""]",f,f
perception,haiku,perception_3,9,0,The Very Hungry Caterpillar,2,0.7,"[""cultural goodwill"", ""solid""]",t,f
rec,opus,rec_3,8,0,Barefoot Books,1,1.0,"[""FSC-certified paper"", ""soy-based inks"", ""B Corp certified"", ""best sustainability practices""]",f,f
rec,opus,rec_3,8,0,Flying Eye Books / Nobrow,2,0.95,"[""FSC-certified"", ""responsibly sourced paper"", ""prints in Latvia or Poland""]",f,f
rec,opus,rec_3,8,0,Phaidon,3,0.9,"[""FSC-certified paper"", ""strong environmental practices""]",f,f
rec,opus,rec_3,8,0,Magic Cat Publishing,4,0.9,"[""independent UK publisher"", ""FSC-certified"", ""EU-based printing""]",f,f
rec,opus,rec_3,8,0,Candlewick Press,5,0.85,"[""generally uses FSC paper"", ""sustainability focus""]",f,f
rec,opus,rec_3,8,0,Chronicle Books,6,0.85,"[""B Corp"", ""FSC commitments""]",f,f
rec,opus,rec_3,8,0,Hamish Hamilton,,0.85,"[""FSC-certified paper"", ""strong environmental practices""]",f,f
rec,opus,rec_3,8,0,Two Hoots,,0.8,"[""FSC-certified"", ""sustainable printing""]",f,f
rec,opus,rec_3,8,0,"Little, Brown",,0.8,"[""FSC-certified"", ""environmental commitment""]",f,f
rec,opus,rec_3,8,0,Frances Lincoln,,0.8,"[""FSC-certified"", ""sustainable practices""]",f,f
rec,opus,rec_3,8,0,World of Books,,0.7,"[""secondhand retailer"", ""near-zero environmental footprint""]",f,f
rec,opus,rec_3,8,0,ThriftBooks,,0.7,"[""secondhand retailer"", ""sustainable option""]",f,f
rec,haiku,rec_1,7,1,Dear Zoo,1,0.85,"[""sturdy"", ""flap book"", ""endlessly engaging"", ""interactive""]",f,f
rec,haiku,rec_1,7,1,The Very Hungry Caterpillar,2,0.95,"[""iconic"", ""interactive"", ""die-cut pages"", ""colorful"", ""tactile"", ""built to last""]",t,f
rec,haiku,rec_1,7,1,Guess How Much I Love You,3,0.8,"[""sweet"", ""reads beautifully aloud""]",f,f
rec,haiku,rec_1,7,1,Where the Wild Things Are,4,0.9,"[""gorgeous illustrations"", ""works from toddler years onward""]",f,t
rec,haiku,rec_1,7,1,Pat the Bunny,5,0.85,"[""interactive"", ""textured"", ""babies love the textures""]",f,f
rec,haiku,rec_1,7,1,"Brown Bear, Brown Bear, What Do You See?",6,0.85,"[""rhythm and pattern"", ""great for language development""]",f,f
rec,haiku,rec_1,7,1,The Tale of Peter Rabbit,7,0.85,"[""beautiful illustrations"", ""timeless storytelling""]",f,f
rec,haiku,rec_1,7,1,Wind in the Willows,8,0.75,"[""grows with them"", ""illustrated editions""]",f,f
rec,opus,rec_1,7,0,Usborne,1,0.9,"[""touch-and-feel books"", ""often in clearance bins""]",f,f
rec,opus,rec_1,7,0,NCT,2,0.85,"[""nearly-new sales"", ""unbeatable for bulk book buying""]",f,f
perception,opus,perception_1,5,0,Eric Carle,1,0.7,"[""pedagogically excellent"", ""visually distinctive"", ""textured tissue-paper collage"", ""recognizable"", ""good for read-alouds"", ""well-designed learning object""]",f,f
perception,opus,perception_1,5,0,Don't Let the Pigeon Drive the Bus,2,0.8,"[""funny"", ""surprising"", ""excellent reread value"", ""better for 4-5 year olds""]",f,f
perception,opus,perception_1,5,0,The Gruffalo,2,0.8,"[""funny"", ""surprising"", ""excellent reread value"", ""better for 4-5 year olds""]",f,t
rec,opus,rec_1,9,1,Costco,,0.75,"[""offers hardcover bestsellers"", ""affordable prices""]",f,f
rec,opus,rec_1,9,1,Book Outlet,,0.8,"[""online retailer"", ""big discounts"", ""overstock inventory""]",f,f
rec,opus,rec_1,9,1,Half Price Books,,0.85,"[""used books"", ""great selection""]",f,f
rec,sonnet,rec_2,5,0,Kadir Nelson,,1.0,"[""illustrator"", ""stunning"", ""Black artist""]",f,f
rec,sonnet,rec_2,5,0,Bryan Collier,,1.0,"[""illustrator"", ""stunning"", ""Black artist""]",f,f
rec,sonnet,rec_2,5,0,Ekua Holmes,,1.0,"[""illustrator"", ""stunning"", ""Black artist""]",f,f
rec,sonnet,rec_2,5,0,Ezra Jack Keats,,1.0,"[""groundbreaking"", ""beautiful"", ""illustrator"", ""book series""]",f,f
rec,sonnet,rec_2,5,2,Sulwe,1,1.0,"[""skin tone"", ""self-love""]",f,f
rec,sonnet,rec_2,5,2,Hair Love,2,1.0,"[""natural hair"", ""father-daughter bond""]",f,f
rec,sonnet,rec_2,5,2,The Proudest Blue,3,1.0,"[""multicultural families""]",f,f
rec,sonnet,rec_2,5,2,I Am Enough,4,1.0,"[""identity"", ""pride""]",f,f
rec,sonnet,rec_2,5,2,Moses: When Harriet Tubman Led Her People to Freedom,5,1.0,"[""Harriet Tubman"", ""freedom"", ""history""]",f,f
rec,sonnet,rec_2,5,2,Before She Was Harriet,6,1.0,"[""Harriet Tubman"", ""history""]",f,f
rec,sonnet,rec_2,5,2,Ron's Big Mission,7,1.0,"[""Ron McNair"", ""library access""]",f,f
rec,sonnet,rec_2,5,2,Sit-In: How Four Friends Stood Up by Sitting Down,8,1.0,"[""activism"", ""civil rights""]",f,f
rec,sonnet,rec_2,5,2,Last Stop on Market Street,9,1.0,"[""everyday joy"", ""community""]",f,f
rec,sonnet,rec_2,5,2,Tar Beach,10,1.0,"[""everyday joy"", ""community""]",f,f
rec,sonnet,rec_2,5,2,The Other Side,11,1.0,"[""everyday joy"", ""community""]",f,f
rec,sonnet,rec_2,5,2,Uptown,12,1.0,"[""everyday joy"", ""community""]",f,f
rec,sonnet,rec_2,5,2,Antiracist Baby,13,1.0,"[""antiracism"", ""Black celebration""]",f,f
rec,sonnet,rec_2,5,2,Chocolate Me!,14,1.0,"[""Black celebration""]",f,f
rec,sonnet,rec_2,5,2,Goodnight Moon,15,1.0,"[""classic"", ""timeless""]",f,t
rec,sonnet,rec_2,5,2,Where the Wild Things Are,16,1.0,"[""classic"", ""timeless""]",f,t
rec,sonnet,rec_2,5,2,The Very Hungry Caterpillar,17,1.0,"[""classic"", ""timeless""]",t,f
rec,sonnet,rec_2,5,2,Corduroy,18,1.0,"[""classic"", ""timeless""]",f,f
rec,sonnet,rec_2,5,2,Stellaluna,19,1.0,"[""classic"", ""timeless""]",f,f
rec,sonnet,rec_2,5,2,The Snowy Day,20,1.0,"[""classic"", ""timeless"", ""pioneering Black representation"", ""bridge book""]",f,f
rec,sonnet,rec_2,5,2,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",21,1.0,"[""classic"", ""timeless""]",f,f
rec,sonnet,rec_2,5,2,Owl Moon,22,1.0,"[""classic"", ""timeless"", ""bedtime""]",f,f
rec,sonnet,rec_2,5,2,Jacqueline Woodson,,1.0,"[""large catalog"", ""quality marker""]",f,f
rec,sonnet,rec_2,5,2,Bryan Collier,,1.0,"[""large catalog"", ""quality marker""]",f,f
rec,sonnet,rec_2,5,2,Andrea Davis Pinkney,,1.0,"[""large catalog"", ""quality marker""]",f,f
rec,sonnet,rec_2,5,2,Caldecott,,1.0,"[""reliable quality marker"", ""award""]",f,f
rec,sonnet,rec_2,5,2,Coretta Scott King Award,,1.0,"[""reliable quality marker"", ""award""]",f,f
versus,opus,versus_goodnight_moon,5,0,Goodnight Moon,1,0.95,"[""designed to wind kids down"", ""soothing"", ""lullaby-like cadence"", ""repetitive"", ""sleep cue signal"", ""muted illustrations"", ""darkening room signals sleep"", ""works across age range""]",f,t
versus,opus,versus_goodnight_moon,5,0,The Very Hungry Caterpillar,3,0.45,"[""wonderful"", ""energizing"", ""educational"", ""bright collage art"", ""sparks conversation"", ""great for daytime learning"", ""not ideal for settling down""]",t,f
versus,opus,versus_goodnight_moon,5,0,Guess How Much I Love You,2,0.75,"[""pairs beautifully"", ""bedtime staple"", ""rotation option""]",f,f
rec,opus,rec_1,10,2,Live Oak Media,1,1.0,"[""library edition publisher"", ""durable construction"", ""sewn bindings"", ""reinforced covers""]",f,f
rec,opus,rec_1,10,2,Perma-Bound,2,1.0,"[""library edition publisher"", ""durable construction"", ""sewn bindings"", ""reinforced covers""]",f,f
rec,opus,rec_1,10,2,Turtleback,3,1.0,"[""library edition publisher"", ""durable construction"", ""sewn bindings"", ""reinforced covers""]",f,f
rec,haiku,rec_1,9,1,Amazon,1,0.7,"[""used book marketplace"", ""online retail""]",f,f
rec,haiku,rec_1,9,1,ThriftBooks,1,0.7,"[""used book marketplace"", ""online retail""]",f,f
rec,haiku,rec_1,9,1,Facebook,1,0.7,"[""community resale platform"", ""local"", ""peer-to-peer""]",f,f
rec,haiku,rec_1,9,1,Goodwill,2,0.7,"[""thrift store chain"", ""second-hand retail"", ""affordable""]",f,f
rec,opus,rec_1,6,2,Walker Books,1,1.0,"[""exceptional production values"", ""FSC-certified printing"", ""timeless classics"", ""beautifully bound""]",f,f
rec,opus,rec_1,6,2,Candlewick Press,1,1.0,"[""exceptional production values"", ""FSC-certified printing""]",f,f
rec,opus,rec_1,6,2,Nosy Crow,2,1.0,"[""strong sustainability credentials"", ""FSC-certified paper"", ""beautifully tactile""]",f,f
rec,opus,rec_1,6,2,Flying Eye Books,3,1.0,"[""design-led"", ""lavishly produced hardcovers"", ""thick paper"", ""beautiful cloth-style spines""]",f,f
rec,opus,rec_1,6,2,Nobrow,,0.8,"[""design-focused sister company""]",f,f
rec,opus,rec_1,6,2,Thames & Hudson,4,1.0,"[""heirloom quality"", ""large format"", ""breathtaking illustrations""]",f,f
rec,opus,rec_1,6,2,Walker Studio,5,1.0,"[""atmospheric"", ""beautifully produced""]",f,f
rec,opus,rec_1,6,2,Big Picture Press,5,1.0,"[""enormous reference picture books"", ""joyous design""]",f,f
rec,opus,rec_1,6,2,Enchanted Lion Books,6,1.0,"[""most craft-focused children's publisher"", ""French flaps"", ""gorgeous paper"", ""careful binding"", ""exquisitely made""]",f,f
rec,opus,rec_1,6,2,Old Barn Books,7,0.9,"[""smaller independent"", ""translated picture books"", ""lovely paper""]",f,f
rec,opus,rec_1,6,2,Book Island,7,0.9,"[""smaller independent"", ""translated picture books"", ""lovely paper""]",f,f
rec,opus,rec_1,6,2,Macmillan,,0.8,"[""handsome gift editions""]",f,f
rec,sonnet,rec_1,7,2,Julia Donaldson,1,0.95,"[""broad portfolio"", ""reliably excellent for toddlers"", ""universally recommended""]",f,f
rec,sonnet,rec_1,7,2,Dr. Seuss,2,0.85,"[""abundant in secondhand stores"", ""suitable for older children"", ""genuinely brilliant""]",f,f
rec,sonnet,rec_1,7,2,The Very Hungry Caterpillar,3,0.8,"[""ubiquitous"", ""classic"", ""worth owning despite abundance""]",t,f
rec,sonnet,rec_1,7,2,Facebook Marketplace,,0.7,"[""cost-effective source"", ""bulk bundles available"", ""local options""]",f,f
perception,opus,perception_3,8,0,Eric Carle,,0.85,"[""well-made"", ""durable"", ""reinforced die-cuts"", ""hold up well to wear""]",f,f
rec,sonnet,rec_2,8,2,Enchanted Lion Books,1,0.95,"[""consistently exceptional"", ""exceptional paper choice"", ""Smyth-sewn bindings"", ""generous white space""]",f,f
rec,sonnet,rec_2,8,2,Flying Eye Books,2,0.9,"[""screen-print aesthetic"", ""flat color with grain textures"", ""binding quality far above mass market"", ""contemporary design""]",f,f
rec,sonnet,rec_2,8,2,Oxford University Press,3,0.95,"[""extraordinary fidelity"", ""deep saturated color"", ""European printing standards"", ""superior color vibrancy"", ""seek older editions over reprints""]",f,f
rec,sonnet,rec_2,8,2,Abrams,4,0.9,"[""consistently produces best quality"", ""art book-quality children's books"", ""large format emphasis"", ""color richness"", ""detail density""]",f,f
rec,sonnet,rec_2,8,2,Chronicle Books,5,0.85,"[""exceptional production"", ""tight registration"", ""tactile warmth"", ""uncoated paper stock""]",f,f
rec,sonnet,rec_2,8,2,HarperCollins,6,0.7,"[""publishes major celebrated works"", ""50th anniversary editions upgraded"", ""reprints lower quality than originals""]",f,f
rec,sonnet,rec_2,8,2,Clarion/HMH,7,0.8,"[""publishes Caldecott winners"", ""faithful color matching"", ""full-bleed watercolor reproduction""]",f,f
rec,sonnet,rec_2,8,2,Princeton Architectural Press,8,0.8,"[""design-forward"", ""grid and typography focus"", ""contemporary titles""]",f,f
rec,sonnet,rec_2,8,2,Houghton Mifflin,9,0.75,"[""manages difficult pastel reproduction"", ""velvety texture preservation"", ""oversized format critical to design"", ""smaller editions lose quality""]",f,f
